timestamp_ms,frame_id,is_valid,lateral_deviation,yaw_angle,curvature_0,curvature_1,curvature_2,curvature_3,velocity,prev_steering_raw,raw_steering_mpc,raw_steering_pred,raw_abs_error,steering_sent_mpc,servo_command,lane_width_px
1775545428306,0,1,-0.00167296,-0.0362943,0.0138293,0.0138288,0.0138282,0.0138277,0.04,0,1.09881,1.15593,0.057121,1.29016,98,350.497
1775545428826,1,1,-0.00167296,-0.0362943,0.0138293,0.0138288,0.0138282,0.0138277,0.04,1.09881,1.09881,1.09696,0.00184751,1.29016,98,350.454
1775545429175,2,1,-0.00137524,-0.0393416,0.00676161,0.00676147,0.00676133,0.00676119,0.04,1.09881,1.1595,1.15955,5.57899e-05,1.3646,98,350.248
1775545429440,3,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.1595,1.18702,1.18492,0.00210023,1.39853,98,350.322
1775545429840,4,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18702,1.17956,1.17627,0.00328946,1.38931,98,350.218
1775545430254,5,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17956,1.17322,1.17011,0.00311029,1.3815,98,350.318
1775545430474,6,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17322,1.17322,1.17043,0.00278509,1.3815,98,350.217
1775545430630,7,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17322,1.17322,1.17043,0.00278509,1.3815,98,350.264
1775545430789,8,1,-0.00149945,-0.0397329,0.00762271,0.00762253,0.00762235,0.00762216,0.04,1.17322,1.1788,1.17617,0.00263059,1.38838,98,350.344
1775545430979,9,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.1788,1.18703,1.18394,0.00308394,1.39853,98,350.232
1775545431126,10,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18703,1.17322,1.16973,0.00349164,1.3815,98,350.19
1775545431272,11,1,-0.0014737,-0.039883,0.00572055,0.00572045,0.00572035,0.00572025,0.04,1.17322,1.18077,1.17799,0.00278044,1.39082,98,350.171
1775545431419,12,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18077,1.17322,1.17005,0.00317168,1.3815,98,350.15
1775545431549,13,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17322,1.18703,1.18423,0.00280094,1.39853,98,350.059
1775545431718,14,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18703,1.17322,1.16973,0.00349164,1.3815,98,350.241
1775545431864,15,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17322,1.18703,1.18423,0.00280094,1.39853,98,350.235
1775545431989,16,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.126
1775545432114,17,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.199
1775545432246,18,1,-0.00159734,-0.0391892,0.0100489,0.0100486,0.0100482,0.0100479,0.04,1.18703,1.17125,1.1679,0.00334442,1.37907,98,350.231
1775545432381,19,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17125,1.18703,1.18433,0.00269938,1.39853,98,350.237
1775545432514,20,1,-0.00159734,-0.0391892,0.0100489,0.0100486,0.0100482,0.0100479,0.04,1.18703,1.17125,1.1679,0.00334537,1.37907,98,350.085
1775545432651,21,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17125,1.17955,1.17707,0.00248146,1.38931,98,350.137
1775545432783,22,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17955,1.17322,1.17011,0.00310981,1.3815,98,350.206
1775545432912,23,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17322,1.18703,1.18423,0.00280094,1.39853,98,350.214
1775545433073,24,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.255
1775545433200,25,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.149
1775545433320,26,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.173
1775545433438,27,1,-0.00159734,-0.0391892,0.0100489,0.0100486,0.0100482,0.0100479,0.04,1.18703,1.17125,1.1679,0.00334442,1.37907,98,350.289
1775545433570,28,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17125,1.18703,1.18433,0.00269938,1.39853,98,350.14
1775545433706,29,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.227
1775545433842,30,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.083
1775545433973,31,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328898,1.38931,98,350.139
1775545434110,32,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17956,1.18703,1.18391,0.00312281,1.39853,98,350.143
1775545434241,33,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18703,1.17322,1.16973,0.00349069,1.3815,98,350.209
1775545434374,34,1,-0.00133346,-0.0406798,0.00236827,0.00236825,0.00236824,0.00236822,0.04,1.17322,1.1921,1.18935,0.00274527,1.4048,98,350.252
1775545434514,35,1,-0.00130701,-0.0407738,0.00262704,0.00262702,0.002627,0.00262698,0.04,1.1921,1.19286,1.1892,0.00365949,1.40574,98,350.195
1775545434647,36,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.19286,1.18703,1.18323,0.00380099,1.39854,98,350.219
1775545434796,37,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.168
1775545434956,38,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328898,1.38931,98,350.072
1775545435089,39,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17956,1.18703,1.18391,0.00312281,1.39853,98,350.149
1775545435229,40,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328946,1.38931,98,350.106
1775545435373,41,1,-0.0014737,-0.039883,0.00572055,0.00572045,0.00572035,0.00572025,0.04,1.17956,1.18078,1.17767,0.00310421,1.39082,98,350.129
1775545435510,42,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18078,1.17956,1.17659,0.00296998,1.38931,98,350.188
1775545435664,43,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290728,1.38931,98,350.139
1775545435808,44,1,-0.00145122,-0.039889,0.00622911,0.00622899,0.00622887,0.00622875,0.04,1.17955,1.17947,1.17634,0.00312436,1.3892,98,350.164
1775545435952,45,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17947,1.18703,1.18391,0.00311756,1.39853,98,350.228
1775545436091,46,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18703,1.172,1.1687,0.00329697,1.38,98,350.217
1775545436223,47,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.172,1.172,1.16947,0.00252676,1.37999,98,350.076
1775545436358,48,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.172,1.172,1.16947,0.00252676,1.37999,98,350.202
1775545436501,49,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.172,1.18703,1.18429,0.00273812,1.39853,98,350.187
1775545436637,50,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328898,1.38931,98,350.286
1775545436776,51,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17956,1.18703,1.18391,0.00312281,1.39853,98,350.209
1775545436902,52,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.18703,1.18779,1.18433,0.00345635,1.39947,98,350.173
1775545437034,53,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18779,1.17956,1.17623,0.00332832,1.38931,98,350.116
1775545437147,54,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17956,1.18703,1.18391,0.00312281,1.39853,98,350.229
1775545437271,55,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18703,1.17322,1.16973,0.00349069,1.3815,98,350.166
1775545437381,56,1,-0.00145122,-0.039889,0.00622911,0.00622899,0.00622887,0.00622875,0.04,1.17322,1.17947,1.17667,0.00280058,1.3892,98,350.175
1775545437503,57,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17947,1.18703,1.18391,0.00311756,1.39853,98,350.236
1775545437627,58,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18703,1.172,1.1687,0.00329697,1.38,98,350.119
1775545437756,59,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.172,1.17955,1.17703,0.00252068,1.38931,98,350.16
1775545437892,60,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290632,1.38931,98,350.122
1775545438023,61,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17955,1.18703,1.18391,0.00312281,1.39853,98,350.136
1775545438145,62,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.217
1775545438282,63,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.189
1775545438408,64,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.209
1775545438539,65,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.18703,1.17322,1.16973,0.00349164,1.3815,98,350.113
1775545438673,66,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17322,1.18703,1.18423,0.00280094,1.39853,98,350.277
1775545438787,67,1,-0.00159734,-0.0391892,0.0100489,0.0100486,0.0100482,0.0100479,0.04,1.18703,1.17125,1.1679,0.00334537,1.37907,98,350.246
1775545438931,68,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17125,1.18703,1.18433,0.00269938,1.39853,98,350.187
1775545439049,69,1,-0.00171736,-0.0386401,0.0119658,0.0119653,0.0119649,0.0119644,0.04,1.18703,1.16499,1.16166,0.00333321,1.37136,98,350.254
1775545439185,70,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.16499,1.17321,1.17085,0.00236511,1.38149,98,350.277
1775545439305,71,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17321,1.18703,1.18423,0.00279856,1.39853,98,350.132
1775545439418,72,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.211
1775545439574,73,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18703,1.172,1.1687,0.00329697,1.38,98,350.199
1775545439702,74,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.172,1.18703,1.18429,0.0027386,1.39853,98,350.176
1775545439826,75,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.18703,1.18779,1.18433,0.00345588,1.39947,98,350.203
1775545439966,76,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18779,1.172,1.16867,0.00333381,1.38,98,350.157
1775545440102,77,1,-0.00116829,-0.041441,5.0323e-06,5.0323e-06,5.0323e-06,5.0323e-06,0.04,1.172,1.2009,1.19822,0.00267661,1.41567,98,350.071
1775545440225,78,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.2009,1.17956,1.17556,0.0039984,1.38932,98,350.146
1775545440364,79,1,-0.00145122,-0.039889,0.00622911,0.00622899,0.00622887,0.00622875,0.04,1.17956,1.17947,1.17634,0.00312531,1.3892,98,350.12
1775545440505,80,1,-0.00133346,-0.0406798,0.00236827,0.00236825,0.00236824,0.00236822,0.04,1.17947,1.1921,1.18904,0.00306475,1.4048,98,350.235
1775545440619,81,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.1921,1.17956,1.17601,0.0035491,1.38932,98,350.309
1775545440759,82,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290728,1.38931,98,350.273
1775545440898,83,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.213
1775545441055,84,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.395
1775545441186,85,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.17955,1.18463,1.18178,0.00284719,1.39557,98,350.339
1775545441317,86,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18463,1.17956,1.17639,0.00316739,1.38931,98,350.349
1775545441434,87,1,-0.00116829,-0.041441,5.0323e-06,5.0323e-06,5.0323e-06,5.0323e-06,0.04,1.17956,1.2009,1.19784,0.00305927,1.41567,98,350.277
1775545441560,88,1,-0.00130701,-0.0407738,0.00262704,0.00262702,0.002627,0.00262698,0.04,1.2009,1.19286,1.18876,0.00410533,1.40574,98,350.332
1775545441713,89,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.19286,1.18779,1.18403,0.00375283,1.39947,98,350.285
1775545441881,90,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18779,1.17956,1.17623,0.0033288,1.38931,98,350.297
1775545441997,91,1,-0.00130701,-0.0407738,0.00262704,0.00262702,0.002627,0.00262698,0.04,1.17956,1.19286,1.18984,0.003021,1.40573,98,350.335
1775545442125,92,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.19286,1.18463,1.1811,0.00352836,1.39558,98,350.237
1775545442241,93,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18463,1.17956,1.17639,0.00316691,1.38931,98,350.212
1775545442372,94,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290632,1.38931,98,350.278
1775545442512,95,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17955,1.17322,1.17011,0.00311029,1.3815,98,350.282
1775545442640,96,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.17322,1.172,1.16941,0.00258851,1.38,98,350.169
1775545442761,97,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.172,1.17955,1.17703,0.00252163,1.38931,98,350.22
1775545442891,98,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290632,1.38931,98,350.359
1775545443016,99,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.351
1775545443130,100,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.233
1775545443280,101,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.314
1775545443430,102,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.307
1775545443570,103,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.208
1775545443727,104,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.17955,1.18463,1.18178,0.00284719,1.39557,98,350.192
1775545443868,105,1,-0.00131423,-0.0407415,0.00382356,0.00382351,0.00382346,0.00382342,0.04,1.18463,1.19267,1.18954,0.00313795,1.40551,98,350.291
1775545444023,106,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.19267,1.17956,1.17598,0.00357878,1.38932,98,350.319
1775545444157,107,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290728,1.38931,98,350.31
1775545444301,108,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.17955,1.18778,1.18471,0.0030756,1.39947,98,350.15
1775545444432,109,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18778,1.17956,1.17623,0.00332832,1.38931,98,350.264
1775545444556,110,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290632,1.38931,98,350.316
1775545444743,111,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.17955,1.18463,1.18178,0.00284719,1.39557,98,350.27
1775545444923,112,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18463,1.17956,1.17639,0.00316739,1.38931,98,350.226
1775545445080,113,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290632,1.38931,98,350.225
1775545445220,114,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.17955,1.18463,1.18178,0.00284719,1.39557,98,350.31
1775545445348,115,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.18463,1.18463,1.18152,0.00310779,1.39557,98,350.225
1775545445490,116,1,-0.00145296,-0.0400743,0.0064461,0.00644597,0.00644584,0.00644571,0.04,1.18463,1.18463,1.18152,0.00310874,1.39557,98,350.37
1775545445620,117,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18463,1.18703,1.18365,0.00338006,1.39854,98,350.316
1775545445758,118,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350451,1.39854,98,350.279
1775545445900,119,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328898,1.38931,98,350.199
1775545446040,120,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290632,1.38931,98,350.291
1775545446189,121,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.316
1775545446306,122,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.27
1775545446427,123,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17955,1.17955,1.17665,0.00290728,1.38931,98,350.24
1775545446576,124,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17955,1.18703,1.18391,0.00312281,1.39853,98,350.287
1775545446718,125,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.18703,1.18779,1.18433,0.00345635,1.39947,98,350.206
1775545446851,126,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18779,1.17956,1.17623,0.00332832,1.38931,98,350.22
1775545447047,127,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.17956,1.18778,1.18471,0.00307417,1.39947,98,350.336
1775545447185,128,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18778,1.18703,1.18349,0.00354242,1.39854,98,350.281
1775545447329,129,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.18703,1.17956,1.17627,0.00328994,1.38931,98,350.294
1775545447462,130,1,-0.00133346,-0.0406798,0.00236827,0.00236825,0.00236824,0.00236822,0.04,1.17956,1.1921,1.18903,0.00306761,1.4048,98,350.254
1775545447601,131,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.1921,1.17956,1.17601,0.0035491,1.38932,98,350.319
1775545447747,132,1,-0.00147316,-0.0398265,0.00788238,0.00788219,0.00788199,0.0078818,0.04,1.17956,1.17955,1.17665,0.00290728,1.38931,98,350.257
1775545447879,133,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.17955,1.172,1.16909,0.00291324,1.38,98,350.115
1775545448008,134,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.172,1.17322,1.17049,0.00272191,1.3815,98,350.249
1775545448140,135,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.17322,1.172,1.16941,0.00258946,1.38,98,350.29
1775545448268,136,1,-0.00171736,-0.0386401,0.0119658,0.0119653,0.0119649,0.0119644,0.04,1.172,1.16499,1.16243,0.002563,1.37136,98,350.162
1775545448402,137,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.16499,1.17321,1.17085,0.00236416,1.38149,98,350.309
1775545448539,138,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17321,1.17322,1.17043,0.00278556,1.3815,98,350.31
1775545448675,139,1,-0.00171736,-0.0386401,0.0119658,0.0119653,0.0119649,0.0119644,0.04,1.17322,1.16499,1.16236,0.00262427,1.37136,98,350.272
1775545448803,140,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.16499,1.18703,1.18464,0.00238132,1.39853,98,350.136
1775545448952,141,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18703,1.18703,1.18353,0.00350404,1.39854,98,350.347
1775545449102,142,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18703,1.172,1.1687,0.00329697,1.38,98,350.255
1775545449235,143,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.172,1.17322,1.17049,0.00272286,1.3815,98,350.283
1775545449435,144,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17322,1.18703,1.18423,0.00279951,1.39853,98,350.274
1775545449593,145,1,-0.00157089,-0.0392832,0.0103076,0.0103073,0.0103069,0.0103066,0.04,1.18703,1.172,1.16871,0.00329649,1.38,98,350.345
1775545449745,146,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.172,1.17322,1.17049,0.00272286,1.3815,98,350.3
1775545449914,147,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.17322,1.17322,1.17043,0.00278509,1.3815,98,350.267
1775545450060,148,1,-0.00124187,-0.0405047,0.00432733,0.00432727,0.00432721,0.00432715,0.04,1.17322,1.18136,1.17827,0.00309086,1.39154,98,350.237
1775545450195,149,1,-0.00185253,-0.0379735,0.0146745,0.0146739,0.0146732,0.0146726,0.04,1.18136,1.15673,1.1537,0.00303149,1.3612,98,350.422
1775545450327,150,1,-0.00170658,-0.0386729,0.0108548,0.0108544,0.0108541,0.0108537,0.04,1.15673,1.16495,1.16303,0.00191796,1.37132,98,350.354
1775545450447,151,1,-0.00124187,-0.0405047,0.00432733,0.00432727,0.00432721,0.00432715,0.04,1.16495,1.18136,1.17869,0.00266933,1.39153,98,350.223
1775545450573,152,1,-0.00124187,-0.0405047,0.00432733,0.00432727,0.00432721,0.00432715,0.04,1.18136,1.18136,1.17785,0.00350654,1.39154,98,350.249
1775545450726,153,1,-0.00185253,-0.0379735,0.0146745,0.0146739,0.0146732,0.0146726,0.04,1.18136,1.15673,1.1537,0.00303197,1.3612,98,350.158
1775545450895,154,1,-0.00157146,-0.0393395,0.00814654,0.00814634,0.00814614,0.00814593,0.04,1.15673,1.17321,1.17127,0.00194263,1.38149,98,350.162
1775545451023,155,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.17321,1.18703,1.18423,0.00279951,1.39853,98,350.235
1775545451134,156,1,-0.00131423,-0.0407415,0.00382356,0.00382351,0.00382346,0.00382342,0.04,1.18703,1.19267,1.18941,0.00326157,1.40551,98,350.161
1775545451264,157,1,-0.00118833,-0.0411935,0.00144089,0.00144088,0.00144087,0.00144087,0.04,1.19267,1.19582,1.19205,0.00377655,1.4094,98,350.174
1775545451376,158,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.19582,1.18703,1.18308,0.00395238,1.39854,98,350.351
1775545451504,159,1,-0.00118833,-0.0411935,0.00144089,0.00144088,0.00144087,0.00144087,0.04,1.18703,1.19582,1.19233,0.00349009,1.4094,98,350.306
1775545451642,160,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.19582,1.18779,1.18388,0.00390375,1.39947,98,350.466
1775545451756,161,1,-0.00135369,-0.040432,0.00380433,0.00380428,0.00380424,0.00380419,0.04,1.18779,1.18703,1.18349,0.00354242,1.39854,98,350.3
1775545451909,162,1,-0.00132724,-0.040526,0.00406309,0.00406304,0.00406299,0.00406294,0.04,1.18703,1.18779,1.18433,0.00345683,1.39947,98,350.556
1775545452046,163,1,-0.000883088,-0.0423607,0.00143054,0.00143054,0.00143055,0.00143056,0.04,1.18779,1.2063,1.20304,0.00325799,1.42235,98,350.822
1775545452173,164,1,-0.00120752,-0.0414902,0.00115787,0.00115787,0.00115787,0.00115786,0.04,1.2063,1.20513,1.20108,0.00404632,1.4209,98,350.54
1775545452303,165,1,-0.00120752,-0.0414902,0.00115787,0.00115787,0.00115787,0.00115786,0.04,1.20513,1.20512,1.20114,0.00398743,1.4209,98,350.541
