timestamp_ms,frame_id,is_valid,lateral_deviation,yaw_angle,curvature_0,curvature_1,curvature_2,curvature_3,velocity,prev_steering,expert_steering,servo_command,lane_width_px
1775442900146,104,1,-0.0129453,-0.00453746,0.124805,0.124798,0.124786,0.124771,0.04,1.06658,1.03605,98,356.849
1775442900279,105,1,-0.0120346,-0.00736367,0.117531,0.117521,0.117509,0.117492,0.04,1.03605,1.04842,98,356.698
1775442900400,106,1,-0.0118265,-0.00664895,0.123621,0.123611,0.123597,0.12358,0.04,1.04842,1.01571,98,356.646
1775442900522,107,1,-0.0121355,-0.0040542,0.130634,0.130627,0.130614,0.130598,0.04,1.01571,0.968015,98,356.898
1775442900664,108,1,-0.0103802,-0.0095406,0.111829,0.111818,0.111804,0.111788,0.04,0.968015,0.992165,98,356.267
1775442900785,109,1,-0.0103829,-0.00890947,0.11226,0.112249,0.112236,0.11222,0.04,0.992165,0.975363,98,356.639
1775442900918,110,1,-0.00898154,-0.0142612,0.0847501,0.0847415,0.0847316,0.0847205,0.04,0.975363,1.01893,98,357.223
1775442901035,111,1,-0.00677055,-0.0202461,0.0497767,0.0497727,0.0497684,0.0497638,0.04,1.01893,1.02256,98,356.847
1775442901151,112,1,-0.00608381,-0.022805,0.0320826,0.0320807,0.0320788,0.0320768,0.04,1.02256,1.04152,98,356.927
1775442901274,113,1,-0.00457909,-0.0279014,0.007128,0.00712789,0.00712778,0.00712767,0.04,1.04152,1.07146,98,357.09
1775442901412,114,1,-0.00371029,-0.031189,0.014803,0.0148035,0.014804,0.0148045,0.04,1.07146,1.10158,98,357.411
1775442901539,115,1,-0.00200895,-0.0364016,0.0448859,0.0448915,0.0448969,0.0449022,0.04,1.10158,1.12983,98,357.83
1775442901653,116,1,-0.000432939,-0.0408869,0.0724357,0.0724521,0.0724677,0.0724825,0.04,1.12983,1.14667,98,358.286
1775442901770,117,1,0.00141489,-0.0480446,0.11181,0.111856,0.111899,0.111939,0.04,1.14667,1.21886,98,358.381
1775442901885,118,1,0.00245285,-0.0513128,0.136032,0.136104,0.13617,0.136232,0.04,1.21886,1.23941,98,358.985
1775442901992,119,1,0.00389521,-0.057372,0.172502,0.17263,0.172748,0.172856,0.04,1.23941,1.30945,99,358.562
1775442902111,120,1,0.00603667,-0.0659828,0.228659,0.228917,0.229151,0.229361,0.04,1.30945,1.40336,99,358.236
1775442902232,121,1,0.00831049,-0.0768177,0.308503,0.309047,0.309532,0.309957,0.04,1.40336,1.55205,99,357.785
1775442902335,122,1,0.0102392,-0.0851991,0.375082,0.37597,0.376752,0.377427,0.04,1.55205,1.65613,99,357.758
1775442902448,123,1,0.0116819,-0.090948,0.418856,0.420036,0.421069,0.421953,0.04,1.65613,1.719,99,358.033
1775442902559,124,1,0.0113477,-0.089403,0.427253,0.428457,0.429504,0.430393,0.04,1.719,1.70166,99,358.015
1775442902677,125,1,0.0152977,-0.108452,0.548169,0.550573,0.552649,0.554389,0.04,1.70166,1.96347,99,360.218
1775442902794,126,1,0.0174307,-0.117586,0.613494,0.61676,0.619565,0.621899,0.04,1.96347,2.07373,100,361.25
1775442902909,127,1,0.0185401,-0.123109,0.673246,0.677356,0.680857,0.683734,0.04,2.07373,2.15619,100,361.827
1775442903023,128,1,0.0184985,-0.123198,0.697895,0.702303,0.706033,0.709065,0.04,2.15619,2.16547,100,361.909
1775442903125,129,1,0.018438,-0.122638,0.739559,0.744462,0.748555,0.751816,0.04,2.16547,2.16122,100,361.874
1775442903249,130,1,0.0178572,-0.119535,0.756875,0.761855,0.765965,0.769183,0.04,2.16122,2.12016,100,362.191
1775442903368,131,1,0.0172643,-0.118187,0.790831,0.796178,0.800532,0.803865,0.04,2.12016,2.13009,100,361.662
1775442903489,132,1,0.0168893,-0.114319,0.815473,0.820934,0.825303,0.82855,0.04,2.13009,2.05533,100,360.871
1775442903592,133,1,0.0164056,-0.110174,0.838649,0.844172,0.848504,0.851615,0.04,2.05533,1.9803,99,359.329
1775442903706,134,1,0.015847,-0.106721,0.854776,0.860298,0.864557,0.867522,0.04,1.9803,1.92802,99,357.622
1775442903814,135,1,0.0161558,-0.10602,0.900164,0.906205,0.910769,0.913818,0.04,1.92802,1.89501,99,355.763
1775442903930,136,1,0.0155603,-0.101707,0.902754,0.908545,0.912843,0.915614,0.04,1.89501,1.81985,99,354.67
1775442904067,137,1,0.0155074,-0.0981009,0.941838,0.947849,0.952162,0.954738,0.04,1.81985,1.73218,99,352.82
1775442904221,138,1,0.0157255,-0.0943933,0.96694,0.972974,0.977167,0.979481,0.04,1.73218,1.6208,99,351.183
1775442904346,139,1,0.0151527,-0.0852965,1.00013,1.00583,1.00948,1.01105,0.04,1.6208,1.41946,99,348.936
1775442904466,140,1,0.0142048,-0.0774317,1.0164,1.02161,1.02468,1.02558,0.04,1.41946,1.27461,99,347.559
1775442904570,141,1,0.014685,-0.0743626,1.05005,1.05531,1.0582,1.0587,0.04,1.27461,1.16371,98,345.954
1775442904689,142,1,0.0145762,-0.0715841,1.06569,1.07084,1.07351,1.07368,0.04,1.16371,1.09847,98,344.93
1775442904803,143,1,0.0129833,-0.0578391,1.07646,1.08044,1.08187,1.08074,0.04,1.09847,0.838127,98,342.794
1775442904919,144,1,0.0107594,-0.0455837,1.07572,1.07858,1.0789,1.07667,0.04,0.838127,0.659742,98,341.4
1775442905068,145,1,0.00985842,-0.034434,1.07781,1.07967,1.07897,1.07573,0.04,0.659742,0.420533,97,341.361
1775442905187,146,1,0.00838139,-0.0218424,1.08461,1.08532,1.08344,1.07899,0.04,0.420533,0.182671,97,341.273
1775442905311,147,1,0.00724489,-0.0102627,1.08708,1.08673,1.08377,1.07826,0.04,0.182671,-0.0518704,97,341.467
1775442905431,148,1,0.00566361,0.00295567,1.06761,1.06612,1.06217,1.05583,0.04,-0.0518704,-0.303529,97,341.895
1775442905551,149,1,0.00323225,0.022884,1.04975,1.04662,1.04118,1.03349,0.04,-0.303529,-0.677781,96,341.86
1775442905677,150,1,0.00124122,0.0401796,1.02445,1.02008,1.01359,1.00504,0.04,-0.677781,-1.01226,96,341.301
1775442905801,151,1,0.000544786,0.0498458,1.01967,1.01456,1.00737,0.998178,0.04,-1.01226,-1.22646,96,341.298
1775442905913,152,1,-0.00167432,0.0683624,0.990466,0.984253,0.976159,0.966264,0.04,-1.22646,-1.57881,95,342.017
1775442906035,153,1,-0.00276865,0.0849436,0.962681,0.95563,0.946875,0.936497,0.04,-1.57881,-1.95613,95,342.622
1775442906146,154,1,-0.00327897,0.101822,0.943057,0.93512,0.925608,0.914603,0.04,-1.95613,-2.38055,94,343.85
1775442906288,155,1,-0.004126,0.112952,0.925191,0.916809,0.906956,0.895715,0.04,-2.38055,-2.62584,94,344.191
1775442906416,156,1,-0.00503454,0.127685,0.901788,0.892883,0.882639,0.871137,0.04,-2.62584,-2.96519,93,345.216
1775442906539,157,1,-0.00389769,0.139319,0.894325,0.884822,0.874032,0.86204,0.04,-2.96519,-3.35955,92,345.875
1775442906640,158,1,-0.00383737,0.149528,0.888443,0.878415,0.867143,0.854714,0.04,-3.35955,-3.64081,92,347.167
1775442906753,159,1,-0.00349058,0.156478,0.884349,0.873972,0.862381,0.849665,0.04,-3.64081,-3.85341,91,348.725
1775442906855,160,1,-0.00280198,0.163168,0.888104,0.877203,0.865086,0.851846,0.04,-3.85341,-4.08139,91,350.053
1775442906966,161,1,-0.00169733,0.163149,0.909133,0.897695,0.884956,0.871017,0.04,-4.08139,-4.15408,91,350.909
1775442907081,162,1,-0.00279856,0.176708,0.882187,0.870564,0.857777,0.84392,0.04,-4.15408,-4.44882,90,352.214
1775442907196,163,1,-0.00205937,0.183502,0.883037,0.87095,0.857709,0.843415,0.04,-4.44882,-4.68355,90,353.238
1775442907311,164,1,-0.00162851,0.189339,0.880238,0.867849,0.854332,0.839786,0.04,-4.68355,-4.87164,89,353.652
1775442907467,165,1,-0.00185251,0.200139,0.853727,0.841426,0.828115,0.813886,0.04,-4.87164,-5.15222,88,354.539
1775442907577,166,1,-0.00116751,0.210202,0.840571,0.828047,0.81458,0.80026,0.04,-5.15222,-5.47366,87,355.572
1775442907690,167,1,-0.00124004,0.220437,0.819158,0.806685,0.793358,0.779261,0.04,-5.47366,-5.74865,87,356.099
1775442907790,168,1,-0.000485964,0.224759,0.816386,0.803749,0.790275,0.77605,0.04,-5.74865,-5.91805,86,356.572
1775442907891,169,1,-0.000279244,0.233655,0.786389,0.774197,0.761273,0.747691,0.04,-5.91805,-6.17731,85,356.938
1775442908002,170,1,0.000437047,0.235381,0.775756,0.763805,0.751154,0.737873,0.04,-6.17731,-6.27505,85,357.035
1775442908112,171,1,0.00104809,0.240939,0.762858,0.751021,0.738528,0.725445,0.04,-6.27505,-6.46942,84,357.329
1775442908244,172,1,0.0010513,0.247947,0.718226,0.70743,0.696094,0.684272,0.04,-6.46942,-6.6657,83,357.307
1775442908348,173,1,0.0027804,0.247242,0.736804,0.725469,0.713551,0.70111,0.04,-6.6657,-6.76329,83,358.096
1775442908461,174,1,0.0037854,0.248191,0.72774,0.716641,0.70498,0.692817,0.04,-6.76329,-6.85967,83,358.448
1775442908594,175,1,0.0047802,0.248977,0.735485,0.724107,0.712153,0.699681,0.04,-6.85967,-6.94846,82,358.391
1775442908712,176,1,0.00669227,0.247388,0.748487,0.736778,0.724458,0.711593,0.04,-6.94846,-7.03558,82,358.539
1775442908832,177,1,0.00807502,0.245096,0.784651,0.771892,0.758428,0.744337,0.04,-7.03558,-7.06381,82,359.036
1775442908946,178,1,0.00994052,0.242395,0.801687,0.788513,0.774584,0.759983,0.04,-7.06381,-7.11705,82,359.808
1775442909053,179,1,0.0118323,0.236116,0.86425,0.849318,0.83343,0.816697,0.04,-7.11705,-7.06878,82,360.482
1775442909171,180,1,0.0141083,0.229069,0.920066,0.903628,0.886023,0.867388,0.04,-7.06878,-7.02721,82,361.289
1775442909295,181,1,0.0143917,0.229239,0.928317,0.911565,0.893615,0.874611,0.04,-7.02721,-7.05019,82,362.126
1775442909412,182,1,0.0157032,0.225938,0.967156,0.949213,0.92991,0.909414,0.04,-7.05019,-7.04589,82,363.487
1775442909552,183,1,0.0162719,0.224722,0.995539,0.97661,0.956198,0.93449,0.04,-7.04589,-7.04819,82,364.703
1775442909669,184,1,0.0174966,0.223165,1.02081,1.00103,0.979648,0.956869,0.04,-7.04819,-7.08701,82,366.151
1775442909788,185,1,0.0179354,0.22332,1.02656,1.00654,0.984886,0.96182,0.04,-7.08701,-7.12069,82,366.606
1775442909906,186,1,0.017367,0.229391,0.987964,0.968932,0.948468,0.926756,0.04,-7.12069,-7.25118,81,367.407
1775442910023,187,1,0.017148,0.232814,0.965688,0.947242,0.927468,0.906536,0.04,-7.25118,-7.33188,81,368.431
1775442910168,188,1,0.0157255,0.242061,0.902528,0.885794,0.867996,0.849267,0.04,-7.33188,-7.49285,80,369.497
1775442910298,189,1,0.0151382,0.250343,0.847935,0.832664,0.816527,0.79963,0.04,-7.49285,-7.68417,79,370.503
1775442910416,190,1,0.0145979,0.255599,0.828486,0.813595,0.797906,0.78152,0.04,-7.68417,-7.79188,79,371.938
1775442910547,191,1,0.0141305,0.260785,0.780868,0.767375,0.753221,0.738487,0.04,-7.79188,-7.90675,78,372.966
1775442910649,192,1,0.0137187,0.263102,0.765863,0.752767,0.739051,0.724789,0.04,-7.90675,-7.94319,78,374.17
1775442910772,193,1,0.0124356,0.270851,0.726552,0.714407,0.701744,0.688624,0.04,-7.94319,-8.0699,77,375.179
1775442910871,194,1,0.0125853,0.26981,0.730579,0.718348,0.705589,0.692365,0.04,-8.0699,-8.05151,77,375.411
1775442910974,195,1,0.0124937,0.270022,0.728198,0.716038,0.703354,0.69021,0.04,-8.05151,-8.05127,77,375.503
1775442911083,196,1,0.0129048,0.267525,0.735909,0.723611,0.710768,0.697446,0.04,-8.05127,-8.01099,78,375.579
1775442911213,197,1,0.0126578,0.266132,0.754366,0.741508,0.728062,0.714101,0.04,-8.01099,-7.9536,78,375.895
1775442911316,198,1,0.013068,0.261214,0.800459,0.786247,0.771326,0.755785,0.04,-7.9536,-7.84227,78,375.978
1775442911431,199,1,0.0143442,0.253439,0.845358,0.829983,0.813758,0.796789,0.04,-7.84227,-7.71359,79,375.742
1775442911541,200,1,0.0143706,0.249049,0.89358,0.876686,0.858781,0.839995,0.04,-7.71359,-7.58975,80,375.661
1775442911663,201,1,0.0150909,0.243622,0.93397,0.915909,0.896678,0.876434,0.04,-7.58975,-7.48686,80,375.325
1775442911776,202,1,0.0150824,0.23984,0.980157,0.960552,0.939589,0.917454,0.04,-7.48686,-7.37743,80,375.01
1775442911886,203,1,0.0157662,0.23449,1.00098,0.980989,0.959531,0.936806,0.04,-7.37743,-7.27691,81,374.574
1775442912012,204,1,0.0149539,0.235648,0.990199,0.970544,0.949473,0.927176,0.04,-7.27691,-7.25366,81,374.549
1775442912139,205,1,0.0142947,0.235064,1.0052,0.984982,0.963286,0.940311,0.04,-7.25366,-7.19026,81,374.222
1775442912264,206,1,0.0143463,0.231811,1.01757,0.997134,0.975155,0.951837,0.04,-7.19026,-7.10405,82,374.253
1775442912383,207,1,0.0131435,0.234199,1.00827,0.988001,0.96624,0.943184,0.04,-7.10405,-7.08695,82,373.738
1775442912505,208,1,0.0140373,0.228948,1.03198,1.01122,0.988831,0.96504,0.04,-7.08695,-7.0032,82,373.076
1775442912627,209,1,0.0133761,0.22905,1.03423,1.01336,0.990867,0.966956,0.04,-7.0032,-6.96001,82,372.069
1775442912742,210,1,0.0126092,0.231195,1.01279,0.992613,0.970901,0.947865,0.04,-6.96001,-6.96811,82,371.96
